Date,Dow,France,Germany,S&P 500,Hong Kong,NASDAQ,Korea,Japan,Shanghai,Philadelphia,Taiwan,Future,OpenChange,selfDef,kMeans
2017/7/13,0.1,0.25,0.12,0.19,1.16,0.21,0.74,0.01,0.64,-0.25,0.38,-0.01,-9.23,0,0
2017/7/14,0.39,0.0,-0.08,0.47,0.16,0.61,0.21,0.09,0.13,1.3,-0.16,0.4,23.36,3,3
2017/7/18,-0.25,-1.09,-1.25,0.06,0.21,0.47,0.04,-0.59,0.35,0.35,0.23,0.11,-8.45,0,0
2017/7/19,0.31,0.83,0.17,0.54,0.56,0.64,0.16,0.1,1.36,0.89,0.24,0.39,7.02,0,0
2017/7/20,-0.13,-0.32,-0.04,-0.02,0.26,0.08,0.49,0.62,0.43,0.31,-0.06,-0.11,-30.89,1,1
2017/7/21,-0.15,-1.57,-1.66,-0.04,-0.13,-0.04,0.34,-0.22,-0.21,-0.81,-0.6,-0.19,-10.57,0,0
2017/7/24,-0.31,0.2,-0.25,-0.11,0.53,0.36,0.06,-0.62,0.39,-0.41,0.24,0.03,-6.14,0,0
2017/7/25,0.47,0.65,0.45,0.29,0.02,0.02,-0.47,-0.1,-0.21,-0.04,0.02,0.22,14.0,0,0
2017/7/26,0.45,0.56,0.33,0.03,0.33,0.16,-0.22,0.48,0.12,1.16,-0.42,0.23,8.72,0,0
2017/7/27,0.39,-0.06,-0.76,-0.1,0.71,-0.63,0.36,0.15,0.06,-1.62,0.86,-0.24,-27.7,1,1
2017/7/28,0.15,-1.07,-0.4,-0.13,-0.56,-0.12,-1.73,-0.6,0.11,-0.39,-0.81,0.09,-26.29,1,1
2017/7/31,0.28,-0.73,-0.37,-0.07,1.28,-0.42,0.07,-0.17,0.61,-0.72,0.04,-0.07,-18.8,0,1
2017/8/1,0.33,0.65,1.1,0.24,0.79,0.23,0.84,0.3,0.6,0.55,0.1,0.25,41.97,3,3
2017/8/2,0.24,-0.39,-0.57,0.05,0.24,0.0,0.19,0.47,-0.23,-0.66,0.79,-0.02,-55.17,1,1
2017/8/3,0.04,0.46,-0.22,-0.22,-0.28,-0.35,-1.68,-0.25,-0.37,-0.48,-0.47,-0.09,1.08,0,0
2017/8/4,0.3,1.42,1.18,0.19,0.12,0.18,0.36,-0.38,-0.33,0.06,0.35,0.15,15.13,0,0
2017/8/7,0.12,0.09,-0.33,0.16,0.46,0.51,0.14,0.52,0.53,1.74,0.69,0.32,19.21,0,0
2017/8/8,-0.15,0.21,0.28,-0.24,0.59,-0.21,-0.17,-0.3,0.07,-0.41,-0.1,-0.16,-45.46,1,1
2017/8/9,-0.17,-1.4,-1.12,-0.04,-0.35,-0.28,-1.1,-1.29,-0.19,-0.3,-0.93,0.07,-0.35,0,0
2017/8/10,-0.93,-0.59,-1.15,-1.45,-1.13,-2.13,-0.38,-0.05,-0.42,-2.79,-1.34,-1.02,-62.69,1,1
2017/8/14,0.62,1.2,1.26,1.0,1.36,1.34,0.63,-0.98,0.9,2.58,-1.01,0.6,45.75,3,3
2017/8/16,0.12,0.71,0.71,0.14,0.86,0.19,0.6,-0.12,-0.15,0.15,-0.2,0.26,12.15,0,0
2017/8/17,-1.24,-0.57,-0.49,-1.54,-0.24,-1.94,0.57,-0.14,0.68,-2.58,0.77,-0.78,-44.54,1,1
2017/8/18,-0.35,-0.64,-0.31,-0.18,-1.08,-0.09,-0.14,-1.18,0.01,0.2,-0.46,-0.04,-5.24,0,0
2017/8/21,0.13,-0.52,-0.82,0.12,0.4,-0.05,-0.14,-0.4,0.56,-0.69,0.05,0.15,26.98,3,3
2017/8/22,0.9,0.87,1.35,0.99,0.91,1.36,0.44,-0.05,0.1,1.61,0.64,0.65,26.25,3,3
2017/8/24,-0.13,-0.04,0.05,-0.21,0.43,-0.11,0.4,-0.42,-0.49,-0.04,0.79,0.28,8.9,0,0
2017/8/25,0.14,-0.17,-0.11,0.17,1.2,-0.09,0.11,0.51,1.83,-0.5,0.25,0.1,-12.71,0,0
2017/8/28,-0.02,-0.48,-0.37,0.05,0.05,0.28,-0.35,-0.01,0.93,0.2,0.1,0.14,-7.29,0,0
2017/8/29,0.26,-0.94,-1.46,0.08,-0.35,0.3,-0.23,-0.45,0.08,0.21,-0.28,0.29,15.02,0,0
2017/8/30,0.12,0.49,0.47,0.46,1.19,1.05,0.32,0.74,-0.05,1.74,0.69,0.28,17.25,0,0
2017/8/31,0.25,0.58,0.44,0.57,-0.44,0.95,-0.38,0.72,-0.08,0.96,0.15,0.23,-9.51,0,0
2017/9/1,0.18,0.74,0.72,0.2,-0.06,0.1,-0.23,0.23,0.19,0.45,0.09,0.13,-9.38,0,0
2017/9/5,-1.07,-0.34,0.18,-0.76,0.0,-0.93,-1.32,-0.63,0.13,-1.4,0.45,-0.55,-23.97,1,1
2017/9/6,0.25,0.29,0.75,0.31,-0.46,0.28,-0.29,-0.14,0.03,0.19,-0.66,0.2,16.93,0,0
2017/9/7,-0.1,0.26,0.67,-0.02,-0.33,0.07,1.14,0.2,-0.59,0.14,-0.09,0.17,15.39,0,0
2017/9/8,0.06,-0.02,0.06,-0.15,0.53,-0.59,-0.11,-0.63,-0.01,-1.25,0.68,0.05,20.21,3,3
2017/9/11,1.19,1.24,1.39,1.08,1.04,1.13,0.66,1.41,0.33,2.01,-0.36,0.45,38.17,3,3
2017/9/12,0.28,0.62,0.4,0.34,0.06,0.34,0.27,1.18,0.09,0.42,0.36,0.08,-13.99,0,0
2017/9/13,0.18,0.16,0.23,0.08,-0.28,0.09,-0.22,0.45,0.14,0.16,-0.73,-0.1,1.11,0,0
2017/9/14,0.2,0.15,-0.1,-0.11,-0.42,-0.48,0.74,-0.29,-0.38,0.48,0.2,0.08,3.25,0,0
2017/9/15,0.29,-0.22,-0.17,0.18,0.11,0.3,0.35,0.52,-0.53,1.71,0.25,0.22,10.39,0,0
2017/9/19,0.18,0.16,0.02,0.11,-0.38,0.1,-0.09,1.96,-0.18,0.35,-0.52,0.0,-7.56,0,0
2017/9/20,0.19,0.08,0.06,0.06,0.27,-0.08,-0.16,0.05,0.27,-1.41,-0.54,-0.1,-12.32,0,0
2017/9/21,-0.24,0.49,0.25,-0.3,-0.06,-0.52,-0.24,0.18,-0.24,-0.41,0.56,-0.09,-6.79,0,0
2017/9/25,-0.24,-0.27,0.02,-0.22,-1.36,-0.88,-1.08,0.5,-0.33,-1.97,-1.09,-0.28,-2.45,0,0
2017/9/26,-0.05,0.03,0.08,0.01,0.05,0.15,-0.26,-0.33,0.06,-0.05,-0.76,0.32,65.42,3,3
2017/9/27,0.25,0.25,0.41,0.41,0.47,1.15,-0.07,-0.31,0.05,2.36,0.68,0.25,24.74,3,3
2017/9/28,0.18,0.22,0.37,0.12,-0.8,0.0,0.02,0.47,-0.17,0.75,-0.29,-0.06,23.24,3,3
2017/9/29,0.11,0.68,0.98,0.37,0.48,0.66,0.9,-0.03,0.28,0.87,0.33,0.3,95.16,3,4
2017/10/11,0.18,-0.02,0.17,0.18,-0.36,0.25,1.0,0.28,0.16,0.66,1.03,0.19,27.2,3,3
2017/10/12,-0.14,-0.03,0.09,-0.17,0.24,-0.18,0.68,0.35,-0.06,-0.34,0.66,-0.11,1.04,0,0
2017/10/13,0.13,-0.17,0.07,0.09,0.06,0.22,-0.05,0.96,0.13,0.67,0.12,0.14,11.05,0,0
2017/10/16,0.37,0.21,0.09,0.18,0.76,0.28,0.26,0.47,-0.36,0.47,0.47,0.2,16.14,0,0
2017/10/17,0.18,-0.03,-0.07,0.07,0.02,-0.01,0.17,0.38,-0.19,-0.07,-0.47,0.1,50.7,3,3
2017/10/18,0.7,0.42,0.37,0.07,0.05,0.01,-0.06,0.13,0.29,0.33,-0.03,0.27,25.49,3,3
2017/10/19,0.02,-0.29,-0.41,0.03,-1.92,-0.29,-0.4,0.4,-0.34,-0.25,0.37,-0.33,-22.42,1,1
2017/10/20,0.71,0.08,0.01,0.51,1.17,0.36,0.67,0.04,0.25,0.51,-0.29,0.25,30.59,3,3
2017/10/23,-0.23,0.27,0.09,-0.4,-0.64,-0.64,0.02,1.11,0.06,0.47,0.06,-0.22,14.69,0,0
2017/10/24,0.72,0.15,0.08,0.16,-0.53,0.18,0.02,0.5,0.22,0.67,0.08,0.26,27.62,3,3
2017/10/25,-0.48,-0.37,-0.46,-0.47,0.53,-0.52,0.08,-0.45,0.26,-1.29,0.06,-0.24,-15.22,0,0
2017/10/26,0.31,1.5,1.39,0.13,-0.36,-0.11,-0.48,0.15,0.31,0.63,-0.15,0.19,22.59,3,3
2017/10/27,0.14,0.71,0.64,0.81,0.84,2.2,0.64,1.24,0.27,2.14,-0.24,0.39,68.49,3,3
2017/10/30,-0.36,-0.01,0.09,-0.32,-0.36,-0.03,0.21,0.01,-0.77,0.19,0.45,-0.01,22.24,3,3
2017/11/1,0.25,0.2,1.78,0.16,1.23,-0.17,1.31,1.86,0.08,-0.32,0.12,-0.15,-8.73,0,0
2017/11/2,0.35,-0.07,-0.18,0.02,-0.26,-0.02,-0.4,0.53,-0.37,0.46,-0.17,0.22,9.4,0,0
2017/11/3,0.1,0.14,0.28,0.31,0.3,0.74,0.46,0.0,-0.34,1.77,0.11,0.03,55.79,3,3
2017/11/6,0.04,-0.19,-0.07,0.13,-0.02,0.33,-0.33,0.04,0.49,1.34,-0.13,0.11,34.64,3,3
2017/11/7,0.04,-0.48,-0.66,-0.02,1.39,-0.27,-0.16,1.73,0.75,-0.06,0.5,-0.09,-0.9,0,0
2017/11/8,0.03,-0.17,0.02,0.14,-0.3,0.32,0.27,-0.1,0.06,0.35,-0.2,0.04,-16.04,0,0
2017/11/9,-0.43,-1.16,-1.49,-0.38,0.79,-0.58,-0.07,-0.2,0.36,-2.0,-0.7,-0.31,-29.6,1,1
2017/11/10,-0.17,-0.5,-0.42,-0.09,-0.05,0.01,-0.3,-0.82,0.14,0.65,-0.1,-0.11,-4.45,0,0
2017/11/13,0.07,-0.73,-0.4,0.1,0.21,0.1,-0.5,-1.32,0.44,0.27,-0.45,0.03,32.67,3,3
2017/11/14,-0.13,-0.49,-0.31,-0.23,-0.1,-0.29,-0.15,0.0,-0.53,-0.12,0.03,-0.23,-25.1,1,1
2017/11/15,-0.59,-0.27,-0.44,-0.55,-1.03,-0.47,-0.33,-1.57,-0.79,-0.9,-0.53,-0.34,-1.49,0,0
2017/11/16,0.8,0.66,0.55,0.82,0.58,1.3,0.66,1.47,-0.1,1.54,-0.05,0.48,48.39,3,3
2017/11/17,-0.43,-0.32,-0.41,-0.26,0.62,-0.15,0.03,0.2,-0.48,-0.47,0.72,0.08,5.15,0,0
2017/11/20,0.31,0.4,0.5,0.13,0.21,0.12,-0.25,-0.6,0.28,1.22,-0.35,0.24,23.67,3,3
2017/11/21,0.69,0.48,0.83,0.65,1.91,1.06,0.12,0.7,0.53,1.14,1.08,0.4,36.16,3,3
2017/11/22,-0.27,-0.25,-1.16,-0.08,0.62,0.07,0.39,0.48,0.59,-0.66,0.4,0.03,15.02,0,0
2017/11/24,0.14,0.2,0.39,0.21,0.53,0.32,0.15,0.12,0.02,0.95,0.0,0.1,-17.27,0,1
2017/11/27,0.1,-0.56,-0.46,-0.04,-0.6,-0.15,-1.44,-0.24,-0.94,-1.31,-0.95,-0.17,-17.37,0,1
2017/11/28,1.09,0.57,0.46,0.98,-0.02,0.49,0.25,-0.04,0.34,-0.08,-0.41,0.41,28.17,3,3
2017/11/29,0.44,0.14,0.02,-0.04,-0.19,-1.27,-0.05,0.49,0.13,-4.39,0.06,-0.72,-90.35,1,2
2017/11/30,1.39,-0.47,-0.29,0.82,-1.51,0.73,-1.45,0.57,-0.62,0.6,-1.43,0.34,31.18,3,3
2017/12/1,-0.17,-1.04,-1.25,-0.2,-0.35,-0.38,-0.04,0.41,0.01,-1.09,0.38,-0.3,16.9,0,0
2017/12/4,0.24,1.36,1.53,-0.11,0.22,-1.05,1.06,-0.49,-0.24,-2.45,0.48,-0.39,-43.49,1,1
2017/12/5,-0.45,-0.26,-0.08,-0.37,-1.01,-0.19,0.34,-0.37,-0.18,0.05,-0.79,-0.19,-25.82,1,1
2017/12/6,-0.16,-0.02,-0.38,-0.01,-2.14,0.21,-1.42,-1.97,-0.29,0.31,-1.64,-0.23,10.5,0,0
2017/12/7,0.29,0.18,0.36,0.29,0.28,0.54,-0.5,1.45,-0.67,0.99,-0.37,0.22,50.59,3,3
2017/12/8,0.49,0.28,0.83,0.55,1.19,0.4,0.08,1.39,0.55,-0.5,0.41,0.13,39.71,3,3
2017/12/11,0.23,-0.23,-0.23,0.32,1.14,0.51,0.3,0.56,0.98,0.59,0.72,0.17,15.64,0,0
2017/12/12,0.49,0.75,0.46,0.15,-0.59,-0.19,-0.42,-0.32,-1.25,-1.0,-0.28,0.03,3.83,0,0
2017/12/13,0.33,-0.51,-0.44,-0.05,1.49,0.2,0.79,-0.47,0.68,-0.01,0.26,0.38,23.9,3,3
2017/12/14,-0.31,-0.78,-0.44,-0.41,-0.19,-0.28,-0.45,-0.28,-0.32,-0.05,0.64,-0.12,-20.8,1,1
2017/12/15,0.58,-0.15,0.27,0.9,-1.09,1.17,0.51,-0.62,-0.8,1.5,-0.44,0.23,-12.7,0,0
2017/12/18,0.57,1.33,1.59,0.54,0.7,0.84,-0.01,1.55,0.05,2.16,0.14,0.29,1.81,0,0
2017/12/19,-0.15,-0.69,-0.72,-0.32,0.7,-0.44,-0.13,-0.15,0.88,-0.11,-0.37,-0.11,22.45,3,3
2017/12/21,0.23,0.62,0.31,0.2,0.45,0.06,-1.96,-0.11,0.38,-1.06,-0.15,0.05,14.13,0,0
2017/12/22,-0.11,-0.39,-0.28,-0.05,0.72,-0.08,0.44,0.16,-0.09,-0.05,0.46,0.04,9.37,0,0
2017/12/27,0.11,0.08,-0.02,0.08,0.07,0.04,0.38,0.08,-0.92,0.36,0.62,0.13,26.62,3,3
2017/12/28,0.26,-0.55,-0.69,0.18,0.9,0.16,1.26,-0.56,0.63,0.23,0.77,0.19,23.31,3,3
2018/1/4,0.61,1.55,1.46,0.4,0.57,0.18,-0.8,3.26,0.49,0.56,0.44,0.11,8.29,0,0
2018/1/5,0.88,1.05,1.15,0.7,0.25,0.83,1.26,0.89,0.18,0.64,0.29,0.22,19.29,0,0
2018/1/9,0.41,0.67,0.13,0.13,0.36,0.09,-0.12,0.57,0.13,-0.97,-0.01,0.16,6.6,0,0
2018/1/10,-0.07,-0.35,-0.78,-0.11,0.2,-0.14,-0.42,-0.26,0.23,-1.24,-0.77,-0.16,0.43,0,0
2018/1/11,0.81,-0.29,-0.59,0.7,0.15,0.81,-0.47,-0.33,0.1,0.62,-0.19,0.31,-6.55,0,0
2018/1/12,0.89,0.52,0.32,0.67,0.94,0.68,0.34,-0.24,0.1,0.59,0.68,0.37,48.41,3,3
2018/1/16,-0.04,0.07,0.35,-0.35,1.81,-0.51,0.72,1.0,0.77,0.29,0.27,-0.25,-9.98,0,0
2018/1/17,1.25,-0.36,-0.47,0.94,0.25,1.03,-0.25,-0.35,0.24,2.89,0.17,0.56,43.26,3,3
2018/1/18,-0.37,0.02,0.74,-0.16,0.43,-0.03,0.02,-0.44,0.87,0.46,0.61,0.21,52.01,3,3
2018/1/19,0.21,0.58,1.15,0.44,0.41,0.55,0.18,0.19,0.38,0.11,0.72,0.37,18.94,0,0
2018/1/22,0.55,0.28,0.22,0.81,0.43,0.98,-0.72,0.03,0.39,0.76,0.72,0.23,12.03,0,0
2018/1/23,-0.01,-0.12,0.71,0.22,1.66,0.71,1.38,1.29,1.29,0.76,0.19,-0.2,-24.4,1,1
2018/1/24,0.16,-0.72,-1.07,-0.06,0.09,-0.61,0.06,-0.76,0.37,-2.31,-0.9,-0.14,2.2,0,0
2018/1/25,0.54,-0.25,-0.87,0.06,-0.92,-0.05,0.95,-1.13,-0.31,-1.69,0.12,0.16,-13.42,0,0
2018/1/26,0.85,0.87,0.31,1.18,1.53,1.28,0.49,-0.16,0.28,3.26,-0.17,0.3,55.17,3,3
2018/1/29,-0.67,-0.14,-0.12,-0.67,-0.56,-0.52,0.91,-0.01,-0.99,-0.21,0.67,-0.32,-32.24,1,1
2018/1/30,-1.37,-0.87,-0.95,-1.09,-1.09,-0.86,-1.17,-1.43,-0.99,-2.03,-1.29,-0.37,-22.42,1,1
2018/1/31,0.28,0.15,-0.06,0.05,0.86,0.12,-0.05,-0.83,-0.21,0.82,0.24,0.09,35.61,3,3
2018/2/1,0.14,-0.5,-1.41,-0.06,-0.75,-0.35,0.08,1.68,-0.97,-0.47,0.51,-0.36,-8.6,0,0
2018/2/2,-2.54,-1.64,-1.68,-2.12,-0.12,-1.96,-1.68,-0.9,0.44,-2.74,-0.3,-1.29,-155.93,2,2
2018/2/5,-4.6,-1.48,-0.76,-4.1,-1.09,-3.78,-1.33,-2.55,0.73,-4.72,-1.62,-2.3,-185.24,2,2
2018/2/6,2.33,-2.35,-2.32,1.74,-5.12,2.13,-1.54,-4.73,-3.35,3.65,-4.95,2.16,143.64,4,4
2018/2/7,-0.08,1.82,1.6,-0.5,-0.89,-0.9,-2.31,0.16,-1.82,-2.24,1.42,0.07,7.9,0,0
2018/2/8,-4.15,-1.98,-2.62,-3.75,0.42,-3.9,0.46,1.13,-1.43,-4.23,-0.22,-2.83,-157.51,2,2
2018/2/9,1.38,-1.41,-1.25,1.49,-3.1,1.44,-1.82,-2.32,-4.05,3.05,-1.49,0.47,57.34,3,3
2018/2/22,0.66,0.13,-0.07,0.1,-1.48,-0.11,-0.63,-1.07,2.17,-0.25,-0.49,0.31,26.59,3,3
2018/2/23,1.39,0.15,0.18,1.6,0.97,1.77,1.54,0.72,0.63,2.19,1.24,0.83,33.43,3,3
2018/2/26,1.58,0.51,0.35,1.18,0.74,1.15,0.25,1.19,1.23,2.16,0.39,0.71,59.46,3,3
2018/3/2,-0.29,-2.39,-2.27,0.51,-1.48,1.08,-1.04,-2.5,-0.59,1.76,-0.81,0.41,29.28,3,3
2018/3/5,1.37,0.6,1.49,1.1,-2.28,1.0,-1.13,-0.66,0.07,0.89,-0.52,0.78,68.25,3,3
2018/3/6,0.04,0.06,0.19,0.26,2.09,0.56,1.53,1.79,1.0,1.5,1.33,0.09,-21.35,1,1
2018/3/7,-0.33,0.34,1.09,-0.05,-1.03,0.33,-0.4,-0.77,-0.55,0.29,-0.36,0.69,43.11,3,3
2018/3/8,0.38,1.28,0.9,0.45,1.52,0.42,1.3,0.54,0.51,0.11,0.73,0.31,24.5,3,3
2018/3/9,1.77,0.39,-0.07,1.74,1.11,1.79,1.08,0.47,0.57,2.08,0.38,0.95,44.17,3,3
2018/3/12,-0.62,0.04,0.58,-0.13,1.93,0.36,1.0,1.65,0.59,1.03,1.26,0.08,20.05,3,3
2018/3/13,-0.68,-0.64,-1.59,-0.64,0.02,-1.02,0.42,0.66,-0.49,-1.55,0.85,-0.66,-31.9,1,1
2018/3/14,-1.0,-0.18,0.14,-0.57,-0.53,-0.19,-0.34,-0.87,-0.57,0.0,-0.51,-0.26,0.8,0,0
2018/3/15,0.47,0.65,0.88,-0.08,0.34,-0.2,0.25,0.12,-0.01,-0.1,-0.18,0.17,-8.21,0,0
2018/3/16,0.29,0.29,0.36,0.17,-0.12,0.0,0.06,-0.58,-0.65,0.03,0.08,-0.28,-22.89,1,1
2018/3/19,-1.35,-1.13,-1.39,-1.42,0.04,-1.84,-0.76,-0.9,0.29,-1.95,0.17,-0.73,-30.05,1,1
2018/3/20,0.47,0.57,0.74,0.15,0.11,0.27,0.42,-0.47,0.35,0.77,-0.33,0.21,26.51,3,3
2018/3/22,-2.93,-1.38,-1.7,-2.52,-1.09,-2.43,0.44,0.99,-0.53,-2.77,-0.05,-1.65,-142.17,2,2
2018/3/23,-1.77,-1.39,-1.77,-2.1,-2.45,-2.43,-3.18,-4.51,-3.39,-3.29,-1.66,-0.95,-39.76,1,1
2018/3/26,2.84,-0.57,-0.83,2.72,0.79,3.26,0.84,0.72,-0.6,4.24,0.15,1.07,61.64,3,3
2018/3/27,-1.43,0.98,1.56,-1.73,0.79,-2.93,0.61,2.65,1.05,-3.78,1.35,-0.97,-46.82,1,1
2018/3/28,-0.04,0.29,-0.25,-0.29,-2.5,-0.85,-1.34,-1.34,-1.4,-2.12,-1.1,-0.13,-10.0,0,0
2018/3/29,1.07,0.72,1.31,1.38,0.24,1.64,0.71,0.61,1.22,2.24,-0.18,0.83,59.38,3,3
2018/4/9,0.19,0.1,0.17,0.33,1.29,0.51,0.6,0.51,0.23,0.68,0.67,-0.07,-7.89,0,0
2018/4/10,1.79,0.84,1.11,1.67,1.65,2.07,0.27,0.54,1.66,3.2,0.31,0.34,34.52,3,3
2018/4/11,-0.9,-0.56,-0.83,-0.55,0.55,-0.36,-0.27,-0.49,0.56,0.04,0.43,-0.09,10.1,0,0
2018/4/12,1.21,0.59,0.98,0.83,-0.22,1.01,-0.06,-0.12,-0.87,1.87,-0.17,0.35,20.29,3,3
2018/4/13,-0.5,0.11,0.22,-0.29,-0.07,-0.47,0.51,0.55,-0.66,-0.77,0.09,-0.19,-3.03,0,0
2018/4/16,0.87,-0.04,-0.41,0.81,-1.6,0.7,0.1,0.26,-1.53,0.23,-0.1,0.2,-1.04,0,0
2018/4/17,0.87,0.76,1.57,1.07,-0.83,1.74,-0.15,0.06,-1.41,1.89,-1.32,0.17,32.43,3,3
2018/4/18,-0.16,0.5,0.04,0.08,0.74,0.19,1.07,1.42,0.8,-1.03,0.35,-0.06,43.77,3,3
2018/4/19,-0.34,0.21,-0.19,-0.57,1.4,-0.78,0.25,0.15,0.84,-4.31,1.14,-0.75,-168.8,2,2
2018/4/20,-0.82,0.39,-0.21,-0.85,-0.94,-1.27,-0.39,-0.13,-1.47,-1.17,-1.75,-0.81,-22.49,1,1
2018/4/23,-0.06,0.48,0.25,0.01,-0.54,-0.25,-0.09,-0.33,-0.11,-1.33,-0.76,-0.07,-16.75,0,0
2018/4/24,-1.74,0.1,-0.17,-1.34,1.26,-1.7,-0.4,0.86,1.99,-0.82,-1.1,-1.18,-37.67,1,1
2018/4/25,0.25,-0.57,-1.02,0.18,-1.01,-0.05,-0.62,-0.28,-0.35,-0.12,-0.18,0.28,23.11,3,3
2018/4/26,0.99,0.74,0.63,1.04,-1.06,1.64,1.1,0.47,-1.38,2.09,-0.68,0.72,57.71,3,3
2018/4/27,-0.05,0.54,0.64,0.11,0.91,0.02,0.68,0.66,0.23,-0.8,0.62,0.18,-0.02,0,0
2018/5/2,-0.72,0.16,1.51,-0.72,-0.27,-0.42,-0.39,-0.16,-0.03,-0.52,-0.37,-0.47,-39.83,1,1
2018/5/8,0.01,-0.17,-0.28,-0.03,1.36,0.02,-0.47,0.18,0.79,0.73,0.82,0.21,1.51,0,0
2018/5/9,0.75,0.23,0.24,0.97,0.44,1.0,-0.24,-0.44,-0.07,1.42,0.11,0.36,28.33,3,3
2018/5/10,0.8,0.2,0.62,0.94,0.89,0.89,0.83,0.39,0.48,1.8,0.53,0.49,48.19,3,3
2018/5/11,0.37,-0.07,-0.17,0.17,1.02,-0.03,0.55,1.16,-0.35,-0.75,0.92,0.42,79.32,3,4
2018/5/14,0.27,-0.02,-0.18,0.09,1.35,0.11,-0.06,0.47,0.34,1.26,0.86,-0.01,12.69,0,0
2018/5/15,-0.78,0.23,-0.06,-0.68,-1.23,-0.81,-0.71,-0.21,0.57,-1.2,-0.71,-0.23,-1.19,0,0
2018/5/16,0.25,0.26,0.2,0.41,-0.13,0.63,0.05,-0.44,-0.71,1.41,0.21,0.3,14.17,0,0
2018/5/17,-0.22,0.98,0.91,-0.09,-0.54,-0.21,-0.46,0.53,-0.48,-0.38,-0.59,-0.06,10.28,0,0
2018/5/18,0.0,-0.13,-0.28,-0.26,0.34,-0.38,0.5,0.4,1.24,-1.44,-0.03,-0.06,30.82,3,3
2018/5/23,0.21,-1.32,-1.47,0.32,-1.82,0.64,0.26,-1.18,-1.41,0.51,-0.48,0.31,24.43,3,3
2018/5/24,-0.3,-0.31,-0.94,-0.2,0.31,-0.02,-0.24,-1.11,-0.45,0.35,0.47,-0.03,9.69,0,0
2018/5/25,-0.24,-0.11,0.65,-0.24,-0.56,0.13,-0.21,0.06,-0.42,0.88,0.05,0.06,34.19,3,3
2018/5/29,-1.58,-1.29,-1.53,-1.16,-1.0,-0.5,-0.88,-0.55,-0.47,-0.71,-0.22,-0.59,-38.91,1,1
2018/5/30,1.26,-0.2,0.93,1.27,-1.4,0.89,-1.96,-1.52,-2.53,0.65,-1.3,0.69,34.86,3,3
2018/5/31,-1.02,-0.53,-1.4,-0.69,1.37,-0.27,0.58,0.83,1.78,-0.78,0.5,-0.29,7.72,0,0
2018/6/1,0.9,1.24,0.95,1.08,0.08,1.51,0.66,-0.14,-0.66,2.34,0.68,0.48,53.07,3,3
2018/6/4,0.72,0.14,0.37,0.45,1.66,0.69,0.36,1.37,0.52,0.8,1.47,0.37,20.53,3,3
2018/6/5,-0.06,-0.22,0.13,0.07,0.31,0.41,0.25,0.28,0.74,0.41,-0.08,0.14,11.03,0,0
2018/6/7,0.38,-0.17,-0.15,-0.07,0.81,-0.7,0.69,0.87,-0.18,-0.95,0.45,-0.16,-8.16,0,0
2018/6/8,0.3,0.03,-0.35,0.31,-1.76,0.14,-0.77,-0.56,-1.36,-0.85,-0.85,0.08,12.57,0,0
2018/6/11,0.02,0.43,0.6,0.11,0.34,0.19,0.76,0.48,-0.47,-0.23,-0.06,0.08,-9.21,0,0
2018/6/12,-0.01,-0.38,0.0,0.17,0.13,0.57,-0.05,0.33,0.89,0.52,-0.04,-0.03,8.41,0,0
2018/6/14,-0.1,1.39,1.68,0.25,-0.93,0.85,-1.84,-0.99,-0.18,0.61,-1.43,0.25,-15.78,0,0
2018/6/19,-1.15,-1.1,-1.22,-0.4,-2.78,-0.28,-1.52,-1.77,-3.78,-1.16,-1.65,-0.11,0.61,0,0
2018/6/20,-0.17,-0.34,0.14,0.17,0.77,0.72,1.02,1.24,0.27,0.5,0.21,-0.15,22.41,3,3
2018/6/21,-0.8,-1.05,-1.44,-0.63,-1.35,-0.88,-1.1,0.61,-1.37,-1.26,0.12,-0.78,-39.82,1,1
2018/6/22,0.49,1.34,0.54,0.19,0.15,-0.26,0.83,-0.78,0.49,-0.72,-0.38,0.13,-65.21,1,1
2018/6/25,-1.33,-1.92,-2.46,-1.37,-1.29,-2.09,0.03,-0.79,-1.05,-3.13,-1.04,-0.49,-55.56,1,1
2018/6/26,0.12,-0.05,-0.29,0.22,-0.28,0.39,-0.3,0.02,-0.52,0.4,-0.41,-0.16,24.71,3,3
2018/6/27,-0.68,0.87,0.93,-0.86,-1.82,-1.54,-0.38,-0.31,-1.1,-2.47,-0.38,-0.37,-31.61,1,1
2018/6/28,0.41,-0.97,-1.39,0.62,0.5,0.79,-1.19,-0.01,-0.93,0.86,-0.44,0.31,13.36,0,0
2018/6/29,0.23,0.91,1.06,0.08,1.61,0.09,0.51,0.15,2.17,0.16,1.71,-0.02,15.26,0,0
2018/7/3,-0.54,0.76,0.91,-0.49,-1.41,-0.86,0.05,-0.12,0.41,-1.82,-0.58,-0.25,-1.47,0,0
2018/7/5,0.75,0.86,1.19,0.86,-0.21,1.12,-0.35,-0.78,-0.91,2.72,-1.03,0.37,33.85,3,3
2018/7/6,0.41,0.18,0.26,0.85,0.47,1.34,0.68,1.12,0.49,1.22,-0.03,0.26,30.33,3,3
2018/7/9,1.31,0.42,0.38,0.88,1.32,0.88,0.57,1.21,2.47,0.66,1.05,0.49,17.34,0,0
2018/7/10,0.58,0.67,0.53,0.35,-0.02,0.04,0.37,0.66,0.44,1.05,0.34,-0.85,-63.25,1,1
